"","DP","LoF","MSE","df","label","DP.1","LoF(DP)","MSE(D)","weighted_1","weighted_2","weighted_3","weighted_4","weighted_5","weighted_6","weighted_7","weighted_8","weighted_9","weighted_10","weighted_11"
"50",0.167699969638711,0.0811567965359511,0.0662757620606588,9,151,0.729549689908073,0.814671770028157,0.904089465894507,0.770936791962158,0.812144192549878,0.858216852225642,0.812985845840067,0.791272290943579,0.813406999516661,0.834862762664315,0.783622783582327,0.756886583900558,0.841703691254656,0.785247816308223
"51",0.167682324164633,0.0812035094611397,0.0662959114373425,9,158,0.729626461566661,0.814203124009049,0.903814685160535,0.770755567198346,0.812063489294813,0.857839577183848,0.812776075388694,0.791139971997681,0.813132602886839,0.834637765921901,0.783598354512134,0.756794508968953,0.841562653684025,0.784974173737847
"52",0.161402052963946,0.0759220533837,0.0676036473566273,10,81,0.758016757536812,0.870842504082655,0.886331147298644,0.812473514195984,0.819666921608528,0.878552693786778,0.836382258763665,0.81606229190515,0.844867323623829,0.848599188066479,0.798578980655405,0.793899893694951,0.841311728274893,0.831481672327337
"53",0.167773623620128,0.0811359392685373,0.0663085006474356,9,157,0.729229411677542,0.814881194200911,0.903643088565142,0.770866612219146,0.811765432770351,0.858115236516264,0.812802693953219,0.791051748671532,0.813321821462404,0.834618647250022,0.783264472433528,0.75672988011304,0.841303469048583,0.785267437497587
"54",0.168101911361245,0.0808369031601049,0.0663037202393052,9,43,0.727805292972539,0.817895645418396,0.903708240003884,0.771536635445589,0.811001627851464,0.859731954871923,0.813293152792509,0.791023051050609,0.81444134217692,0.835011386100244,0.78226317651936,0.756675092357569,0.840795860165925,0.786690067965662
"55",0.175497434789372,0.0883189618383416,0.0649043774279441,8,24,0.697135322771819,0.748606524664283,0.9231922513962,0.722412659911857,0.80224056750923,0.831328901767949,0.783948648363138,0.761280987719739,0.774959691330967,0.816655233217265,0.765553316811682,0.713886651669494,0.840685964026524,0.731040494986783
"56",0.168138357697097,0.0808277868876566,0.0663129571308042,9,44,0.727647531016816,0.817987892896955,0.90358236030675,0.771496513710928,0.810857246096718,0.859720553997737,0.813227194801539,0.790932069447726,0.814414765445029,0.834931518645301,0.782113810582286,0.756594184179559,0.840657030538881,0.786692368397665
"57",0.161684416994273,0.0759034609863969,0.0676902739131068,10,78,0.756692964739133,0.871055815170369,0.8851968659499,0.811863170266104,0.81842668631553,0.878097874758985,0.835606576615586,0.815138322116258,0.844331288302025,0.847737420372432,0.797308547600483,0.793040059231371,0.840104176594197,0.831133055085971
"58",0.161608754706807,0.0758845557125266,0.067730475476281,10,85,0.75704723465926,0.871272823079126,0.884671455527518,0.81215434576552,0.818375267825886,0.877946579556513,0.83564096114786,0.815258873138965,0.844409930032088,0.847637757052729,0.797399556612365,0.793353436879983,0.839902748171036,0.831400799043368
"59",0.175936608156278,0.0882676666538032,0.064932598429111,8,23,0.695395131971854,0.749041564031302,0.922791013647608,0.721720068497441,0.801064528435706,0.831389694509521,0.783333993057667,0.76035803825138,0.774616438806638,0.816086266015165,0.764168062589144,0.712836183750915,0.839742473067645,0.730714670699097
